Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,,Level
4636.0_1_B1,,D,Roper Industrial,7004 McIntyre,53.49657781,-113.4349257,0.006018518518519,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4643.0_1_B1,,D,FOREST HEIGHTS,Wayne Gretzky Drive: 101 Ave - River,53.54981994,-113.4396051,0.080358796296296,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4644.0_1_B1,,D,ELLERSLIE,E/S 91 St: Edwards Drive - Easton Road,53.4289211,-113.4718033,0.006643518518519,10d 06:00:00,20d 14:45:00,1,roadway,,B1
4650.0_1_B1,,D,WEINLOS,N/S 23 AVE: 50ST - MILLWOODS RD E,53.45546733,-113.4144299,0.031458333333333,10d 06:00:00,20d 14:45:00,1,roadway,,B1
4651.0_1_B1,,D,FOREST HEIGHTS,7304 ROWLAND ROAD,53.55304255,-113.4392846,0.007291666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4652.0_1_B1,,D,KING EDWARD PARK,S/S 82 AVE: 73-71 ST & 71 ST: 82-79 AVE,53.51742877,-113.4378236,0.007083333333333,10d 06:00:00,20d 14:45:00,1,roadway,,B1
4655.0_1_B1,,D,CLOVERDALE,98 AVE - 93 ST,53.53852272,-113.4712717,0.013287037037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
994667.0_1_B1,,D,CLOVERDALE,9411 - 97 Avenue,53.53440614,-113.4725643,0.12662037037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4674.0_1_B1,,D,CHARLESWORTH,503 - 59 St SW (5805 - 3 AVE),53.42917856,-113.4315572,0.070833333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4682.0_1_B1,,D,SILVER BERRY,South of 32 Ave & East of Silver Berry Road,53.46152714,-113.3758157,0.020578703703704,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4683.0_1_B1,,D,SILVER BERRY,31 Ave East of 30 St,53.46152891,-113.3794979,0.025729166666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4684.0_1_B1,,D,OTTEWELL,96A AVE-OTTEWELL ROAD,53.53412676,-113.4393086,0.03875,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4685.0_1_B1,,D,SUMMERSIDE,Sunset Blvd (70 St) - Ellerslie Rd,53.42394909,-113.4492492,0.03125,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4689.0_1_B1,,D,ELLERSLIE INDUSTRIAL,91 ST E/W Parsons Rd - 25 Avenue,53.41468495,-113.4813885,0.020833333333333,10d 06:00:00,20d 14:45:00,1,roadway,,B1
4708.0_1_B1,,D,WALKER,66 St SW & Ellerslie Road,53.42376245,-113.4408112,0.025,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4709.0_1_B1,,D,CHARLESWORTH,55 St SW & 3 Ave SW (5607 3 AVE),53.42802726,-113.4296006,0.008333333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
4725.0_1_B1,,D,SUMMERSIDE,70 St SW & 16 Ave SW - 21 Ave SW,53.41780384,-113.451045,0.116747685185185,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
5321.0_1_B1,,D,Summerside,Orchards Gate SW & Orchards Dr SW,53.40736169,-113.4741846,0.019583333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
5323.0_1_B1,,D,SUMMERSIDE,25 Ave SW & Orchards Gate,53.40983397,-113.4709706,0.021481481481482,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
5565.0_1_B1,,D,WILD ROSE,34 ave 21 st NW,53.46643817,-113.3751525,0.018599537037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
5845.0_1_B1,,D,WALKER,66 St: 21 Ave SW to Ellerslie Rd,53.417599851,-113.442478953,0.029143518518519,10d 06:00:00,20d 14:45:00,1,roadway,,B1
6250.0_1_B1,,D,SUMMERSIDE,90 St & 23 Ave SW,53.41169516,-113.4724155,0.021412037037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
6286.0_1_B1,,D,LAUREL,"East of 28 St, near 20 Ave NW",53.450518786,-113.381810411,0.091215277777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
6306.0_1_B1,,D,PYLYPOW INDUSTRIAL,Roper Rd & 36 St,53.49648373,-113.3974274,0.104166666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
6827.0_1_B1,,D,SUMMERSIDE,Savaryn Drive and 22 Avenue SW,53.41464618,-113.4624041,0.143125,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
6848.0_1_B1,,D,SUMMERSIDE,70 Street SW and 18 Avenue SW,53.41783449,-113.4492125,0.10806712962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
7430.0_1_B1,,D,LAUREL,32 St & 16A Ave NW,53.44484975,-113.390003,0.052835648148148,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
8287.0_1_B1,,D,Laurel,32 Street - 17A Avenue,53.44606634,-113.385804236,0.060381944444445,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
8382.0_1_B1,,D,TAMARACK,Tamarack Blvd - 28 Avenue,53.459029552,-113.363658425,0.028321759259259,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
8442.0_1_B1,,D,Laurel,32 St & 14 Ave,53.40568068,-113.4728549,0.010335648148148,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
8443.0_1_B1,,D,Summerside,East of Crabapple Run SW from 4709 Crabapple Run SW to 4631 Crabapple Run SW,53.40568068,-113.4728549,0.007060185185185,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
9146.0_1_B1,,D,SOUTHEAST INDUSTRIAL,51 Avenue East of 34 Street,53.4894329,-113.3920124,0.020185185185185,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
9354.0_1_B1,,D,Cloverdale,98 AVE-CONNORS ROAD-99 ST,53.53407858,-113.483941,0.045891203703704,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2687_0_1_B1,,D,Bulyea Heights,#300 BULYEA ROAD,53.47339753,-113.574114,0.0671875,13d 06:00:00,13d 14:45:00,1,neighbourhood,,B1
2687_1_1_B1,,D,Bulyea Heights,#300 BULYEA ROAD,53.47339753,-113.574114,0.0671875,13d 06:00:00,13d 14:45:00,1,neighbourhood,,B1
2687_2_1_B1,,D,Bulyea Heights,#300 BULYEA ROAD,53.47339753,-113.574114,0.0671875,13d 06:00:00,13d 14:45:00,1,neighbourhood,,B1
75.0_1_B1,,D,Twin Brooks,09 AVE-111-113 ST,53.43955434,-113.5223116,0.011018518518519,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
93.0_1_B1,,D,Terwilleger TOWNE,1053 Tory Road,53.45191419,-113.5734249,0.003668981481481,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
152.0_1_B1,,D,MacEwan,Ellerslie Rd (9 Ave. SW) N. & S. side - (119 St.) to SCHOOL,53.42490752,-113.5327273,0.0375,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
194.0_1_B1,,D,Falconer Heights,FALCONER Road- # 1401 FALCONER ROAD,53.46839614,-113.5912643,0.008252314814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
208.0_1_B1,,D,Leger,#1003 Leger Boulevard & Rabbit Hill Road,53.4595878,-113.5675726,0.013981481481482,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
336.0_1_B1,,D,Ramsey Heights,43 AVE-WHITEMUD ROAD,53.48307766,-113.5859012,0.004814814814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
356.0_1_B1,,D,Ermineskin,29A AVE-104 ST,53.46059016,-113.4965017,0.013599537037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
487.0_1_B1,,D,Haddow,1808 Haswell Way,53.45113302,-113.5995119,0.013796296296296,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
536.0_1_B1,,D,Richford,9 Ave. - 110 St to 107 St.,53.42521698,-113.5090275,0.010416666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
559.0_1_B1,,D,Ramsey Heights,43 AVE-147A ST,53.47916891,-113.5760812,0.008148148148148,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
571.0_1_B1,,D,Haddow,1572 Hector Road,53.45870501,-113.6051601,0.004166666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
649.0_1_B1,,D,Empire Park,111 ST: WHITEMUD DRIVE to 51 AVE,53.48532079,-113.5176727,0.023773148148148,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
665.0_1_B1,,D,South Edmonton Common,E/S GATEWAY BLVD: 19 AVE - 15 AVE,53.444490589,-113.492194656,0.012708333333333,10d 06:00:00,20d 14:45:00,1,roadway,,B1
691.0_1_B1,,D,Windsor Park,89 AVE-118 ST,53.52514221,-113.5359495,0.01806712962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
761.0_1_B1,,D,Terwilleger South,Rabbit Hill Road - #7005 South Terwilleger Drive,53.43804279,-113.5716399,0.019502314814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
814.0_1_B1,,D,Royal Gardens,43 AVE:111 - 122 ST,53.47994354,-113.5290232,0.048645833333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
882.0_1_B1,,D,Carter Crest,Terwillegar Drive - 156 St,53.46162335,-113.5889866,0.005856481481481,10d 06:00:00,20d 14:45:00,1,roadway,,B1
909.0_1_B1,,D,Carter Crest,203 Carmichael CL-#1160 to #1074 Carter Crest Rd.,53.46483969,-113.5767544,0.011331018518519,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
950.0_1_B1,,D,Ogilvie Ridge,OGILVIE BLVD-OMAND DRIVE,53.46343815,-113.5630866,0.028854166666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
982.0_1_B1,,D,Ogilvie Ridge,Rabbit Hill road to behind #229 Ockenden Placee,53.46164111,-113.566618,0.017939814814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1003.0_1_B1,,D,Haddow,1503 HASWELL CLOSE,53.45033688,-113.5981467,0.01224537037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1016.0_1_B1,,D,Rideau Park,South side - CPR TRACKS - 111 ST,53.481138124,-113.507437249,0.048310185185185,10d 06:00:00,20d 14:45:00,1,roadway,,B1
1042.0_1_B1,,D,MacEwan,from #484 MacEwan Road to #2733 Miles Place,53.42625235,-113.5373578,0.025625,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1095.0_1_B1,,D,Calgary Trail North,South side - CPR TRACKS - Gateway Blvd South,53.480068929,-113.494374941,0.007233796296296,10d 06:00:00,20d 14:45:00,1,roadway,,B1
1149.0_1_B1,,D,Duggan,Calgry Trail South - 34 Ave. to 42 Ave.,53.4715742,-113.4956654,0.066296296296296,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1150.0_1_B1,,D,Aspen Gardens,41A AVE - 123 ST,53.48048827,-113.5481724,0.033229166666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1183.0_1_B1,,D,Westbrook Estate,WESTBROOK DRIVE-124 ST,53.462898,-113.5440734,0.015833333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1211.0_1_B1,,D,Brander Gardens,RIVERBEND ROAD-148 ST,53.49742958,-113.5742093,0.004583333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1352.0_1_B1,,D,MacEwan,Btw. #646 & #616 & behind #616 & #710 McAllister Loop SW,53.43211931,-113.5213959,0.00630787037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1494.0_1_B1,,D,Blue Quill Estates,28-29 AVE-125-126 ST,53.45891079,-113.5467675,0.028668981481482,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1547.0_1_B1,,D,Duggan,3803-105 ST,53.47341421,-113.5000821,0.039583333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1555.0_1_B1,,D,Terwilleger TOWNE,1084 Tory Road - #217 Tory Crescent to Rabbit Hill Rd..,53.45237812,-113.5670903,0.02900462962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1575.0_1_B1,,D,Bulyea Heights,BURTON ROAD-BUTTERWORTH CLOSE,53.47870978,-113.5631236,0.045,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1601.0_1_B1,,D,Terwilleger TOWNE,4149 Tompkins Way,53.44755859,-113.5797159,0.005104166666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1636.0_1_B1,,D,Queen Alexandra,73 AVE-108 ST,53.50966421,-113.5083314,0.005,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1663.0_1_B1,,D,Sweet Grass,SADDLEBACK RD. 111 - 119 ST,53.46118388,-113.5182582,0.135509259259259,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1691.0_1_B1,,D,Brookside,56 AVE-141-145 ST,53.49349408,-113.5673686,0.016458333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1692.0_1_B1,,D,Brander Gardens,147 ST-54-61 AVE,53.49586336,-113.5729885,0.004872685185185,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1711.0_1_B1,,D,Windermere South,Windermere Dr. Windermere Blv. - 67 Windermere Dr walkway & from 67 Windemere Drive to 403 - 181 St,53.43508963,-113.6325826,0.01568287037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1757.0_1_B1,,D,Rhatigan Ridge,403 REEVES CRESENT-RIVERBEND ROAD,53.47366247,-113.5892026,0.019953703703704,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1769.0_1_B1,,D,Strathcona,Saskatchewan Drive - 99 ST to 104 ST,53.5251183,-113.4918044,0.004375,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1788.0_1_B1,,D,Brookside,144 ST-53-60 AVE,53.49467404,-113.5709562,0.030960648148148,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1805.0_1_B1,,D,Bulyea Heights,Terwilleger Drive: Rabbit Hill Road to 40 Ave.,53.47225564,-113.5782594,0.044849537037037,10d 06:00:00,20d 14:45:00,1,roadway,,B1
1816.0_1_B1,,D,Ramsey Heights,147 ST-45-51 AVE,53.48626437,-113.5731096,0.011724537037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1831.0_1_B1,,D,Grandview Heights,125 ST-62 AVE,53.50102494,-113.5538245,0.018252314814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1858.0_1_B1,,D,Brander Gardens,58 AVE-WHITEMUD DRIVE-BRANDER DRIVE,53.49595387,-113.5786278,0.0128125,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1862.0_1_B1,,D,Bulyea Heights,#200 BURTON ROAD,53.47468751,-113.5707626,0.006666666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1871.0_1_B1,,D,Bulyea Heights,BULYEA ROAD-#900 BURLEY DRIVE,53.47207201,-113.5684263,0.011122685185185,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1904.0_1_B1,,D,Royal Gardens,West side 111 ST: 40 AVE - WHITEMUD DRIVE,53.476950065,-113.516986961,0.00818287037037,10d 06:00:00,20d 14:45:00,1,roadway,,B1
1909.0_1_B1,,D,MacTaggert/McGrath,Rabbit Hill rd. - MacTaggart Drive/Rabbit Hill Rd: 23 AVE - TERWILLEGAR BLVD,53.4473819,-113.5655477,0.017164351851852,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1917.0_1_B1,,D,Haddow,HEATH ROAD & RIVERBEND ROAD,53.46096072,-113.5969005,0.024768518518519,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1919.0_1_B1,,D,River Valley Whitemud,122 st - Cambell Bridge,53.50413648,-113.5460037,0.039583333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1951.0_1_B1,,D,Twin Brooks,(#1510)119 St & Twin Brooks Close,53.44964893,-113.5379768,0.049814814814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1956.0_1_B1,,D,Blue Quill Estates,29 Avenue - 119 St. to 126 Street,53.46157156,-113.5422988,0.033333333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1958.0_1_B1,,D,Ogilvie Ridge,Behind #182 Osland Drive to Creek,53.4616238,-113.5543173,0.006689814814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1990.0_1_B1,,D,Blue Quill,119 ST-WESTBROOK DRIVE-23AVE,53.46759644,-113.5038615,0.025856481481482,10d 06:00:00,20d 14:45:00,1,roadway,,B1
1995.0_1_B1,,D,Haddow,358 HEATH ROAD - DRY POND,53.4573543,-113.5977432,0.01568287037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1997.0_1_B1,,D,Steinhauer/Duggan,N/Center/S side 34 Ave.: 111St to Calgary Trail,53.46689691,-113.5068298,0.025636574074074,10d 06:00:00,20d 14:45:00,1,roadway,,B1
2009.0_1_B1,,D,Brander Gardens,15515-58 AVE,53.49623875,-113.5877917,0.007974537037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2011.0_1_B1,,D,MacEwan,West side 111 St. - behind #616 & #604 McAllister Loop to MacEwan Rd.SW,53.43092332,-113.5179678,0.005891203703704,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2032.0_1_B1,,D,Blackmud Creek,Ellerslie Road East of 111 St,53.42439209,-113.5110578,0.019224537037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2055.0_1_B1,,D,Garneau,Saskatchewan Drive -110 St to 114 St,53.52702145,-113.5179356,0.006770833333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2074.0_1_B1,,D,River Valley Whitemud,14141 - Fox Drive,53.50080356,-113.5631143,0.06849537037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2084.0_1_B1,,D,Haddow,1704 Haswell Cove,53.45234633,-113.5999402,0.00625,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2087.0_1_B1,,D,CALGARY TRAIL SOUTH,Calgary Trail W/S: 31 Ave - 34 Ave,53.465813671,-113.496226484,0.053148148148148,10d 06:00:00,20d 14:45:00,1,roadway,,B1
2106.0_1_B1,,D,South Edmonton Common,Gateway Boulevard to 102 St - 19 Ave.to 12 Ave,53.46126963,-113.4918437,0.015625,10d 06:00:00,20d 14:45:00,1,roadway,,B1
2163.0_1_B1,,D,Richford,9 Ave. - 110 St to 107 St.,53.4249641,-113.5076322,0.010416666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2170.0_1_B1,,D,Rutherford,Rutherford Rd & 16ave SW,53.41853583,-113.5296777,0.014502314814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2183.0_1_B1,,D,Pleasantview,51 AVE ALLERD WAY - 110 ST,53.48935209,-113.4990454,0.021018518518519,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2184.0_1_B1,,D,Blue Quill,23 AVE-111-119 ST,53.4541648,-113.5252887,0.0625,10d 06:00:00,20d 14:45:00,1,roadway,,B1
2247.0_1_B1,,D,Twin Brooks,9B AVE/116-119 ST,53.43956223,-113.5365761,0.0071875,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2251.0_1_B1,,D,Henderson,"RIVERBEND ROAD-WEST TO RAVINE, West end of pipeline to Anthony Henday Bridge",53.46169964,-113.6004013,0.057395833333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2256.0_1_B1,,D,Bulyea Heights,Terwilleger Drive - BULYEA RD - 558 BUCHANAN RD,53.4675247,-113.5769858,0.01162037037037,10d 06:00:00,20d 14:45:00,1,roadway,,B1
2257.0_1_B1,,D,Richford,Ellerslie Rd (9 Ave. SW) -107 Street to Calgary Trail Ramp (north & south),53.42492122,-113.4996855,0.004791666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2324.0_1_B1,,D,Ogilvie Ridge,OGILVIE BOULEVARD-OSLAND DRIVE,53.46295301,-113.5607303,0.048958333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2346.0_1_B1,,D,Richford,10935 - 6 AVE SW & 8 Ave. - 108 St. SW,53.42646119,-113.5086368,0.014328703703704,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2347.0_1_B1,,D,Ogilvie Ridge,Behind #228 Ockden Place to behind #175 Osland Drive,53.46162662,-113.5604021,0.005439814814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2361.0_1_B1,,D,River Valley Whitemud,Whitemud Drive - Fox Drive,53.50331082,-113.5661867,0.101886574074074,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2363.0_1_B1,,D,Falconer Heights,#1124 FALCONER ROAD,53.46367949,-113.5875267,0.005833333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2370.0_1_B1,,D,Twin Brooks,119 St: Twin Brooks Way - 9B Ave,53.44282737,-113.5407779,0.041666666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2407.0_1_B1,,D,Henderson,RABBIT HILL RD S.TO HERRING-COOPER WAY,53.47416837,-113.6020612,0.003564814814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2408.0_1_B1,,D,Blue Quill/Ermineskin,"111 ST-23 Ave. to Saddleback Road (29A Ave.), Saddlebak Rd.",53.45719948,-113.5169395,0.044895833333333,10d 06:00:00,20d 14:45:00,1,roadway,,B1
2414.0_1_B1,,D,Henderson,HENDERSON ST-E OF HEPBURN AVE,53.4681872,-113.59682,0.085856481481482,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2429.0_1_B1,,D,Bulyea Heights,OEMING ROAD - 900 BURLEY DRIVE,53.46816033,-113.5674969,0.006585648148148,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2430.0_1_B1,,D,Strathcona,Saskatchewan Drive - 104 ST to 107 ST,53.52334735,-113.5015386,0.004166666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2502.0_1_B1,,D,Aspen Gardens,39A AVE - ASPEN DRIVE WEST,53.47479387,-113.5516172,0.009166666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2531.0_1_B1,,D,MacEwan,1650 Melrose Place,53.4319483,-113.5318355,0.016666666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2537.0_1_B1,,D,Lansdowne,47 AVE-52B AVE,53.48655979,-113.5521502,0.02662037037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2559.0_1_B1,,D,Rideau Park,111 ST: 40 AVE to WHITEMUD DRIVE,53.47994832,-113.5154949,0.063900462962963,10d 06:00:00,20d 14:45:00,1,roadway,,B1
2567.0_1_B1,,D,Ramsey Heights,45 Ave. to 40 Ave. East of 147 St.,53.48066572,-113.5729237,0.044791666666667,10d 06:00:00,20d 14:45:00,1,roadway,,B1
2572.0_1_B1,,D,Blackburne,ADJACENT/BEHIND #729 BLACKWOOD CR.,53.42905014,-113.5005662,0.020833333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2604.0_1_B1,,D,RiverValley Walterdale,High Level Bridge to Pumping Station,53.52840712,-113.5161759,0.012337962962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2635.0_1_B1,,D,Windermere,Windermere Blvd & Watson Landing,53.43809452,-113.626929,0.030763888888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2663.0_1_B1,,D,Falconer Heights,156 St. to Riverbend Road,53.46168881,-113.5921063,0.020833333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2779.0_1_B1,,D,Greenfield,34 AVE 111 - 119 ST,53.46700039,-113.5282546,0.043194444444445,10d 06:00:00,20d 14:45:00,1,roadway,,B1
2783.0_1_B1,,D,Rutherford,1331& 1333 RUTHERFORD ROAD,53.42004531,-113.5343542,0.058333333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2826.0_1_B1,,D,Terwilleger TOWNE,1697 Toane WYND,53.44666423,-113.5880112,0.020833333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2827.0_1_B1,,D,Hodgson,Hayworth Crescent to Hudson Boulevard/Rabbit Hill Road - Trans Alta R.O.W. to Hodgson Blv.,53.4606655,-113.5639836,0.011354166666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2835.0_1_B1,,D,MacEwan,Ellerslie Rd (9 Ave. SW) N. & Center - SCHOOL to 111 Street,53.42502398,-113.5198188,0.008333333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2875.0_1_B1,,D,Hodgson,504 HODGSON ROAD & HODGSON BOULEVARD,53.46002767,-113.557942,0.010775462962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2997.0_1_B1,,D,Brookside,55 AVE-143 ST,53.49160219,-113.5693168,0.065706018518519,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
2998.0_1_B1,,D,Brander Gardens,5803-148 ST,53.49441798,-113.5738646,0.012418981481482,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
3003.0_1_B1,,D,Whitemud Creek Ravine North,45 AVE-132 ST,53.48413627,-113.558145,0.02431712962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
3077.0_1_B1,,D,Terwilleger South,7085 South Terwilleger Drive,53.44033541,-113.5719223,0.030833333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
3249.0_1_B1,,D,BLACKMUD CREEK RAVINE,W/S & C 111 ST: 23 AVE - BRIDGE (RAVINE),53.447934039,-113.516023976,0.022731481481482,10d 06:00:00,20d 14:45:00,1,roadway,,B1
3339.0_1_B1,,D,GREENFIELD,111 ST - 40 AVE - 34AVE,53.469738257,-113.517056628,0.007152777777778,10d 06:00:00,20d 14:45:00,1,roadway,,B1
3350.0_1_B1,,D,Twin Brooks,111 ST: BRIDGE (RAVINE) - South to 9 AVE & bus stop,53.44303232,-113.5176947,0.03244212962963,10d 06:00:00,20d 14:45:00,1,roadway,,B1
3371.0_1_B1,,D,Sweet Grass,111 ST - 34 AVE - 29A AVE/Saddleback RD,53.464060026,-113.517121623,0.043668981481482,10d 06:00:00,20d 14:45:00,1,roadway,,B1
3378.0_1_B1,,D,Leger,2007 - Leger Road,53.45546943,-113.5804006,0.031724537037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
3444.0_1_B1,,D,Terwilleger TOWNE,Tory Rd. - Tory Gate to Behind #2431 Tegler Green,53.45057907,-113.5716099,0.047916666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
3499.0_1_B1,,D,Brander Gardens,53 AVE-RIVERBEND ROAD,53.49231021,-113.5754612,0.155231481481482,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
3514.0_1_B1,,D,Henderson,across from #509 - to #455 Heffeerman Dr.,53.47368916,-113.601687,0.006956018518519,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
3527.0_1_B1,,D,Ermineskin,23 AVE-104-111 ST,53.45432673,-113.5031819,0.067337962962963,10d 06:00:00,20d 14:45:00,1,roadway,,B1
3540.0_1_B1,,D,Rhatigan Ridge,RHATIGAN ROAD EAST-RIVERBEND ROAD,53.47417407,-113.5851729,0.146481481481481,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
3544.0_1_B1,,D,Terwilleger TOWNE,1765 Tomlinson Common,53.44893029,-113.5850845,0.063981481481482,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
