Id,address,cluster,end-time,job-id,latitude,longitude,name,quantity,required-skills,service-duration,start-time,type
4590_0_B1,2035 Armitage Green SW,,9d 14:45:00,,53.4298755,-113.6043016,Ambleside,1.0,neighbourhood,0.3725,0d 06:00:00,D
4668_0_B1,Whitelaw Gate - 3250 Whitelaw Drive & Btw. 3427 West Landing & 3320 West Court,,9d 14:45:00,,53.44298834,-113.6089682,Windermere North,1.0,neighbourhood,0.4270000000000001,0d 06:00:00,D
4679_0_B1,4032 Mactaggert Drive,,9d 14:45:00,,53.44011896,-113.5627694,MacTaggert,1.0,neighbourhood,0.331,0d 06:00:00,D
4754_0_B1,23 Ave. - Rabbit Hill Road to Bridge,,9d 14:45:00,,53.45423656,-113.5605874,Hodgson,1.0,roadway,0.2725,0d 06:00:00,D
4755_0_B1,Road Buffer 23 Ave.- Terwilleger Drive to Rabbit Hill Road,,9d 14:45:00,,53.45499923,-113.577384,Leger,1.0,roadway,0.657,0d 06:00:00,D
5083_0_B1,Maynard Way to 4132 Mactaggert Drive,,9d 14:45:00,,53.44279028,-113.5581513,MacTaggert,1.0,neighbourhood,0.9,0d 06:00:00,D
5544_0_B1,South Terwillegar Dr & Shaske Dr,,9d 14:45:00,,53.43681285,-113.5782311,Terwillegar South,1.0,neighbourhood,1.217,0d 06:00:00,D
5545_0_B1,156st & South Terwillegar Blvd,,9d 14:45:00,,53.43914772,-113.5855744,Terwillegar South,1.0,neighbourhood,0.358,0d 06:00:00,D
6026_0_B1,2069 HADDOW DRIVE,,9d 14:45:00,,53.45361451,-113.595946,Haddow,1.0,neighbourhood,3.884,0d 06:00:00,D
7047_0_B1,171 Street - Wasburn Drive,,9d 14:45:00,,53.43026811,-113.6181138,Windermere,1.0,neighbourhood,0.627,0d 06:00:00,D
7048_0_B1,Terwillegar Common & Towne Center Blvd,,9d 14:45:00,,53.44557411,-113.57603059999998,Terwilleger TOWNE,1.0,neighbourhood,0.307,0d 06:00:00,D
7269_0_B1,141 St south past park NEW,,9d 14:45:00,,53.4062438,-113.5707427,Chappelle Gardens,1.0,neighbourhood,0.8965,0d 06:00:00,D
7409_0_B1,Mullen Rd & Mullen Way NEW,,9d 14:45:00,,53.43527717,-113.5699569,MacTaggert,1.0,neighbourhood,0.45,0d 06:00:00,D
7469_0_B1,#1524 Rutherford Road,,9d 14:45:00,,53.415095585,-113.537049321,Rutherford,1.0,neighbourhood,0.4658,0d 06:00:00,D
7569_0_B1,Ellerslie Road - 100 Street SW,,9d 14:45:00,,53.42584743,-113.4918388,Ellerslie SW,1.0,roadway,0.5055,0d 06:00:00,D
7649_0_B1,51 Ave - 11504 St,,9d 14:45:00,,53.48884512,-113.5305284,Lendrum Place,1.0,neighbourhood,0.609,0d 06:00:00,D
7913_0_B1,Adamson Dr SW & Adamson Terrace SW,,9d 14:45:00,,53.39985703,-113.51604640000002,Allard,1.0,neighbourhood,0.3325,0d 06:00:00,D
7953_0_B1,Chappelle Blvd & 28ave SW,,9d 14:45:00,,53.40961566,-113.5725276,Chappelle,1.0,neighbourhood,0.3955,0d 06:00:00,D
8099_0_B1,30ave SW & Allard Gate SW,,9d 14:45:00,,53.40340524,-113.5331111,Allard,1.0,neighbourhood,0.5495,0d 06:00:00,D
8466_0_B1,Wheaton Drive - Windermere Wynd,,9d 14:45:00,,53.44601712,-113.6187991,Windermere,1.0,neighbourhood,0.2325,0d 06:00:00,D
8645_0_B1,10 AVE & 107 ST TO 104 ST & 19 AVE,,9d 14:45:00,,53.44587489,-113.4974082,Bearspaw,1.0,neighbourhood,0.6195,0d 06:00:00,D
8648_0_B1,Bearspaw Lake to 104 St &20 Ave,,9d 14:45:00,,53.44567646,-113.5040594,Bearspaw,1.0,neighbourhood,2.5,0d 06:00:00,D
9126_0_B1,Allard Blvd - Agar Green SW,,9d 14:45:00,,53.40001977,-113.5283453,Allard,1.0,neighbourhood,0.3735,0d 06:00:00,D
9646_0_B1,6004 Currents Drive (Behind Cabela's),,9d 14:45:00,,53.439613525,-113.60487388,Ambleside,1.0,neighbourhood,0.3165,0d 06:00:00,D
981890_0_B1,7000 143 Street NW,,9d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1.0,neighbourhood,0.488,0d 06:00:00,D
9965_0_B1,116 ST - KEILOR ROAD,,9d 14:45:00,,53.507653935,-113.540868636,Belgravia/River Valley Whitemud,1.0,neighbourhood,1.3695,0d 06:00:00,D
9966_0_B1,BOULEVARD & TOP OF BANK WALKWAY,,9d 14:45:00,,53.416053641000005,-113.51286281200001,Blackmud Creek,1.0,neighbourhood,0.535,0d 06:00:00,D
9994_0_B1,SWMF - 4163 Whispering River Drive,,9d 14:45:00,,53.450936001,-113.613811019,Windermere,1.0,neighbourhood,0.1895,0d 06:00:00,D
9999_0_B1,SWMF 5114 Woolsey Link,,9d 14:45:00,,53.448671382,-113.611819629,Windermere,1.0,neighbourhood,0.5825,0d 06:00:00,D
10008_0_B1,East of Whispering River Dr.,,9d 14:45:00,,53.450275686000005,-113.609523269,Windermere,1.0,neighbourhood,0.2291,0d 06:00:00,D
10018_0_B1,738 Windermere Wynd,,9d 14:45:00,,53.441214417,-113.626032458,Windermere,1.0,neighbourhood,0.2605,0d 06:00:00,D
10032_0_B1,3604 Allan Dr SW,,9d 14:45:00,,53.42862657,-113.594079171,Ambleside,1.0,neighbourhood,0.33,0d 06:00:00,D
10033_0_B1,3346 Cutler Crescent,,9d 14:45:00,,53.40656046,-113.566904756,Chappelle Area,1.0,neighbourhood,0.277,0d 06:00:00,D
10075_0_B1,17 St and 28 Ave NW,,9d 14:45:00,,53.46065597,-113.3685558,Tamarack,1.0,neighbourhood,0.2325,0d 06:00:00,D
10085_0_B1,1137 Chappelle Blvd SW,,9d 14:45:00,,53.40598414,-113.5730267,Chappele Area,1.0,neighbourhood,0.617,0d 06:00:00,D
10092_0_B1,16 Ave NW on both sides of Whispering River Dr NW,,9d 14:45:00,,53.44669002,-113.6096593,Windermere,1.0,neighbourhood,0.1795,0d 06:00:00,D
10104_0_B1,5280 Chappelle Road SW,,9d 14:45:00,,53.40102631,-113.5725043,Chappele Area,1.0,neighbourhood,0.579,0d 06:00:00,D
181.0_1_B1,109 AVE-65 ST,,20d 14:45:00,,53.5572473,-113.4252652,CAPILANO,1.0,neighbourhood,0.55,10d 06:00:00,D
270.0_1_B1,89 Ave & 71 St,,20d 14:45:00,,53.52290707,-113.4354382,KENILWORTH,1.0,neighbourhood,2.255,10d 06:00:00,D
309.0_1_B1,82 ST-103 AVE,,20d 14:45:00,,53.54472687,-113.4532601,FOREST HEIGHTS,1.0,neighbourhood,0.84,10d 06:00:00,D
511.0_1_B1,85 ST-STRATHEARN DRIVE,,20d 14:45:00,,53.53669821,-113.4618982,CLOVERDALE,1.0,neighbourhood,4.0115,10d 06:00:00,D
568.0_1_B1,50 ST BTWN 76 & 82 AVE,,20d 14:45:00,,53.51698107,-113.4182013,GAINER INDUSTRIAL,1.0,neighbourhood,0.1975,10d 06:00:00,D
590.0_1_B1,47 ST & 106B AVE,,20d 14:45:00,,53.55320893,-113.4135622,GOLD BAR,1.0,neighbourhood,0.765,10d 06:00:00,D
596.0_1_B1,50 St: 70 Ave - Whitemud Drive Whitemud Drive,,20d 14:45:00,,53.49914123,-113.4180896,PYLYPOW INDUSTRIAL,1.0,roadway,0.444,10d 06:00:00,D
597.0_1_B1,W/S 76 ST: 38 AVE - WHITEMUD DRIVE,,20d 14:45:00,,53.48042908,-113.4525123,TWEDDLE PLACE,1.0,roadway,1.197,10d 06:00:00,D
777.0_1_B1,Road Allowance,,20d 14:45:00,,53.44096431,-113.3942473,CRAWFORD PLAINS,1.0,roadway,0.985,10d 06:00:00,D
789.0_1_B1,NORTH SIDE 28 AVE & LAKEWOOD RD WEST -,,20d 14:45:00,,53.45895751,-113.4568045,TIPASKAN,1.0,roadway,0.1715,10d 06:00:00,D
883.0_1_B1,9812 96A Street NW,,20d 14:45:00,,53.53870576,-113.4795739,CLOVERDALE,1.0,neighbourhood,3.5,10d 06:00:00,D
947.0_1_B1,ARGYLL RD N/S BTWN 86 ST & 83 ST,,20d 14:45:00,,53.50190593,-113.4560504,ARGYLL,1.0,neighbourhood,0.31,10d 06:00:00,D
976.0_1_B1,SOUTH SIDE 23 AVE BTWN 38-34 ST,,20d 14:45:00,,53.45366325,-113.3962258,BISSET,1.0,roadway,0.635,10d 06:00:00,D
979.0_1_B1,WEST SIDE MILLWOODS RD-BTWN-28-23 AVE,,20d 14:45:00,,53.45526058,-113.448311,MEYONOHK,1.0,roadway,0.343,10d 06:00:00,D
996.0_1_B1,GREENOCH CRESCENT-W 50 ST-GOLF COURS,,20d 14:45:00,,53.47794898,-113.42073059999998,GREENVIEW,1.0,neighbourhood,0.3,10d 06:00:00,D
1313.0_1_B1,37-38 AVE & 32-34 ST,,20d 14:45:00,,53.47213596,-113.3919408,LARKSPUR,1.0,neighbourhood,0.8,10d 06:00:00,D
1450.0_1_B1,BTWN-85-91 ST,,20d 14:45:00,,53.46912852,-113.4624634,RICHFIELD,1.0,neighbourhood,1.0835,10d 06:00:00,D
1493.0_1_B1,EAST OF 80 ST & SOUTH OF 10 AVE,,20d 14:45:00,,53.43871656,-113.4530145,MENISA,1.0,neighbourhood,1.12,10d 06:00:00,D
1612.0_1_B1,MILLBOURNE ROAD E-70 ST,,20d 14:45:00,,53.4792581,-113.4489091,MICHAELS PARK,1.0,neighbourhood,3.75,10d 06:00:00,D
1623.0_1_B1,NORTH SIDE 23 AVE-BTWN MILLWOODS RD E- 38 ST,,20d 14:45:00,,53.45485526,-113.4033495,BISSET,1.0,roadway,0.9,10d 06:00:00,D
1778.0_1_B1,11 AVE-58 ST,,20d 14:45:00,,53.44264997,-113.4290041,SAKAW,1.0,neighbourhood,2.215,10d 06:00:00,D
1814.0_1_B1,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,,20d 14:45:00,,53.48249405,-113.3806965,LARKSPUR,1.0,neighbourhood,1.55,10d 06:00:00,D
1825.0_1_B1,76 AVE & 89 - 95 ST,,20d 14:45:00,,53.51228056,-113.4682563,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,0.2285,10d 06:00:00,D
1837.0_1_B1,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,,20d 14:45:00,,53.45169814,-113.4632398,SATOO,1.0,roadway,0.177,10d 06:00:00,D
1854.0_1_B1,80 ST-76 AVE,,20d 14:45:00,,53.51080393,-113.4492502,AVONMORE,1.0,neighbourhood,1.4715,10d 06:00:00,D
1867.0_1_B1,88 ST-69 AVE,,20d 14:45:00,,53.50596204,-113.4637143,ARGYLL,1.0,neighbourhood,7.051,10d 06:00:00,D
1868.0_1_B1,70-75 AVE - 85ST TO RAVINE,,20d 14:45:00,,53.50873972,-113.4609116,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,0.8205,10d 06:00:00,D
1870.0_1_B1,ISLAND NE CORNER 75 ST & ARGYLE RD.,,20d 14:45:00,,53.50977333,-113.4432727,CORONET ADDITION INDUSTRIAL,1.0,neighbourhood,0.2385,10d 06:00:00,D
1889.0_1_B1,WS/C 91 ST BTWN 28 & 34 AVE,,20d 14:45:00,,53.46193542,-113.4670981,TIPASKAN,1.0,roadway,1.285,10d 06:00:00,D
1905.0_1_B1,91 ST BTWN 51 AVE & WHITEMUD DRIVE,,20d 14:45:00,,53.48513048,-113.4663823,MCINTYRE INDUSTRIAL,1.0,roadway,0.913,10d 06:00:00,D
1980.0_1_B1,WEST SIDE 34 ST 18-23 AVE & WEST SIDE 34 ST 16A - 18 AVE,,20d 14:45:00,,53.44893668,-113.3941282,DALY GROVE,1.0,roadway,0.46,10d 06:00:00,D
2016.0_1_B1,EAST OF 42 AVE BTWN 102 & 106B AVE,,20d 14:45:00,,53.54874589,-113.4057399,GOLD BAR,1.0,neighbourhood,0.3985,10d 06:00:00,D
2156.0_1_B1,KNOTTWOOD ROAD S-75 ST,,20d 14:45:00,,53.44317506,-113.448125,MENISA,1.0,neighbourhood,0.4115,10d 06:00:00,D
2165.0_1_B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,20d 14:45:00,,53.51663277,-113.4035534,MORRIS INDUSTRIAL,1.0,roadway,0.47,10d 06:00:00,D
2193.0_1_B1,EAST 98 ST - RAVINE & 92 AVE,,20d 14:45:00,,53.52148967,-113.4750752,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,0.425,10d 06:00:00,D
2194.0_1_B1,NORTH 63-66 AVE - 89-92 ST,,20d 14:45:00,,53.50096985,-113.46779270000002,HAZELDEAN,1.0,neighbourhood,0.7975,10d 06:00:00,D
2217.0_1_B1,95 ST-88 AVE,,20d 14:45:00,,53.5254877,-113.4743503,MILL CREEK RAVINE NORTH,1.0,neighbourhood,1.8035,10d 06:00:00,D
2233.0_1_B1,SOUTH SIDE/C 34 AVE BTWN MILLWOODS RD & 66 ST,,20d 14:45:00,,53.46495912,-113.4432916,LEE RIDGE,1.0,roadway,0.45,10d 06:00:00,D
2250.0_1_B1,54-58 ST & 34 AVE-38 AVE,,20d 14:45:00,,53.46914599,-113.4233464,HILLVIEW,1.0,neighbourhood,0.1685,10d 06:00:00,D
2255.0_1_B1,SOUTH SIDE/C 23 AVE-BTWN 66-50 ST,,20d 14:45:00,,53.45371070000001,-113.42858390000002,MILL WOODS TOWN CENTRE,1.0,roadway,0.53,10d 06:00:00,D
2261.0_1_B1,98 AVE-CONNORS ROAD-99 ST,,20d 14:45:00,,53.53647744,-113.4816691,MILL CREEK RAVINE NORTH,1.0,neighbourhood,2.526,10d 06:00:00,D
2270.0_1_B1,W/S 17 St. South of 38 Ave,,20d 14:45:00,,53.47390517,-113.3689558,WILD ROSE,1.0,roadway,2.785,10d 06:00:00,D
2386.0_1_B1,WEST SIDE 75 ST-BTWN-98-101 AVE,,20d 14:45:00,,53.5388941,-113.4436549,FOREST HEIGHTS,1.0,neighbourhood,0.27,10d 06:00:00,D
2391.0_1_B1,96A ST - CONNORS ROAD,,20d 14:45:00,,53.53403064,-113.479064,CLOVERDALE,1.0,neighbourhood,2.3375,10d 06:00:00,D
2448.0_1_B1,KNOTTWOOD RD E-19 AVE,,20d 14:45:00,,53.44899765,-113.441916,EKOTA,1.0,neighbourhood,1.369,10d 06:00:00,D
2469.0_1_B1,WS/C 91 ST BTWN 34 & 39 AVE,,20d 14:45:00,,53.46979343,-113.467082,STRATHCONA INDUSTRIAL PARK,1.0,roadway,2.55,10d 06:00:00,D
2492.0_1_B1,NORTH OF 28 AVE-BTWN MILLWOODS RD-37 S,,20d 14:45:00,,53.45955007,-113.4022907,BISSET,1.0,neighbourhood,0.2195,10d 06:00:00,D
2503.0_1_B1,East of School: 77 St & 40 Ave,,20d 14:45:00,,53.47648911,-113.4532758,TWEDDLE PLACE,1.0,neighbourhood,1.0415,10d 06:00:00,D
2577.0_1_B1,NORTH SIDE 28 AVE BTWN 91 ST & LAKEWOO,,20d 14:45:00,,53.45897563,-113.4631064,TIPASKAN,1.0,roadway,0.33,10d 06:00:00,D
2626.0_1_B1,W/S & C 50 ST BTWN 11-13 AVE,,20d 14:45:00,,53.44063989,-113.4187295,CRAWFORD PLAINS,1.0,roadway,0.289,10d 06:00:00,D
2632.0_1_B1,MILLWOODS ROAD-36 AVE,,20d 14:45:00,,53.47026464,-113.4558261,RICHFIELD,1.0,neighbourhood,1.737,10d 06:00:00,D
2640.0_1_B1,WEST OF 24 ST: BETWEEN 38 & 43A AVE,,20d 14:45:00,,53.47847993,-113.3811779,LARKSPUR,1.0,neighbourhood,1.6815,10d 06:00:00,D
2642.0_1_B1,66 AVE - 3 ST,,20d 14:45:00,,53.5028667,-113.3485284,MAPLE RIDGE INDUSTRIAL,1.0,neighbourhood,1.9,10d 06:00:00,D
2662.0_1_B1,38 AVE-58 ST,,20d 14:45:00,,53.46988154,-113.4269172,HILLVIEW,1.0,neighbourhood,1.8665,10d 06:00:00,D
2683.0_1_B1,ES 91 ST BTWN 23 - 28 AVE,,20d 14:45:00,,53.45531632,-113.4657287,MEYONOHK,1.0,roadway,1.5,10d 06:00:00,D
2846.0_1_B1,S/S SH PK FREEWAY: OVERPASS - 50 ST(34 St to 50 St),,20d 14:45:00,,53.51414833,-113.4213001,DAVIES INDUSTRIAL EAST,1.0,roadway,0.4705,10d 06:00:00,D
2915.0_1_B1,N.S. 28 AVE BTWN PIPELINE & 66 ST,,20d 14:45:00,,53.45856711,-113.4369712,KAMEYOSEK,1.0,roadway,0.466,10d 06:00:00,D
2921.0_1_B1,WEST OF 37 ST & NORTH OF 28 AVE,,20d 14:45:00,,53.45907884,-113.3992562,BISSET,1.0,neighbourhood,0.1885,10d 06:00:00,D
2955.0_1_B1,ES 91 ST BTWN 28 & 34 AVE,,20d 14:45:00,,53.46192360000001,-113.465737,TIPASKAN,1.0,roadway,1.75,10d 06:00:00,D
2973.0_1_B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,20d 14:45:00,,53.51591628,-113.4046955,MORRIS INDUSTRIAL,1.0,roadway,1.4505,10d 06:00:00,D
2985.0_1_B1,E/S & C 91 ST: -BTWN 58 & 63 AVE,,20d 14:45:00,,53.49343282,-113.4670906,CORONET ADDITION INDUSTRIAL,1.0,roadway,0.345,10d 06:00:00,D
3041.0_1_B1,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,,20d 14:45:00,,53.48179332,-113.4036836,KINISKI GARDENS,1.0,neighbourhood,2.19,10d 06:00:00,D
3182.0_1_B1,93A AVE-58 ST,,20d 14:45:00,,53.52930644,-113.424802,OTTEWELL,1.0,neighbourhood,3.115,10d 06:00:00,D
3196.0_1_B1,SOUTH SIDE/C 23AVE BTWN MILLWOODS RD and 66 ST,,20d 14:45:00,,53.45344629,-113.4413081,MILL WOODS PARK,1.0,roadway,0.465,10d 06:00:00,D
3276.0_1_B1,EAST SIDE/C 50 ST BTWN 23-34 AVE,,20d 14:45:00,,53.45966866,-113.4205523,TAWA,1.0,roadway,0.6,10d 06:00:00,D
3313.0_1_B1,Summerside Dr - 88 St,,20d 14:45:00,,53.42007251,-113.46397240000002,SUMMERSIDE,1.0,neighbourhood,3.148,10d 06:00:00,D
3360.0_1_B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,20d 14:45:00,,53.51578660000001,-113.4302362,GIRARD INDUSTRIAL,1.0,roadway,1.2715,10d 06:00:00,D
3377.0_1_B1,12 AVE-41 ST,,20d 14:45:00,,53.44155176,-113.40520890000002,CRAWFORD PLAINS,1.0,neighbourhood,2.285,10d 06:00:00,D
3399.0_1_B1,EAST SIDE 66 ST BTWN 10 AVE-MILLWOODS R,,20d 14:45:00,,53.44216099,-113.4385006,SAKAW,1.0,roadway,1.125,10d 06:00:00,D
3400.0_1_B1,19A AVE-57 ST/Millwoods road -56-62 ST,,20d 14:45:00,,53.44818909,-113.4285355,MEYOKUMIN,1.0,neighbourhood,2.1375,10d 06:00:00,D
3416.0_1_B1,E/S & C 66 ST: MILLWOODS RD S - 23 AVE,,20d 14:45:00,,53.44906998,-113.4354028,MEYOKUMIN,1.0,roadway,0.635,10d 06:00:00,D
3432.0_1_B1,EAST SIDE/C 50 ST-BTWN 40 AVE-WHITEMUD,,20d 14:45:00,,53.48054226,-113.417776,MILL WOODS GOLF COURSE,1.0,roadway,0.57,10d 06:00:00,D
3434.0_1_B1,319 - 83 St SW,,20d 14:45:00,,53.42943466,-113.4581559,ELLERSLIE,1.0,neighbourhood,2.5925,10d 06:00:00,D
3492.0_1_B1,N/S 23 AVE: 38 ST - 34 ST,,20d 14:45:00,,53.45401563,-113.3968153,BISSET,1.0,roadway,0.175,10d 06:00:00,D
3517.0_1_B1,SOUTH SIDE 34 AVE-BTWN-MILLWOODS RD E-34 St,,20d 14:45:00,,53.46363994,-113.4001809,BISSET,1.0,roadway,0.43,10d 06:00:00,D
3559.0_1_B1,38 ST-BTWN 38-41 AVE,,20d 14:45:00,,53.47481221,-113.4007496,KINISKI GARDENS,1.0,neighbourhood,2.7565,10d 06:00:00,D
3596.0_1_B1,WS/C 91 ST BTWM 39 AVE & WHITEMUD DRIVE,,20d 14:45:00,,53.47761346,-113.4671558,STRATHCONA INDUSTRIAL PARK,1.0,roadway,1.34,10d 06:00:00,D
3611.0_1_B1,98-101 AVE-64-67 ST,,20d 14:45:00,,53.53949827,-113.4305311,TERRACE HEIGHTS,1.0,neighbourhood,1.6965,10d 06:00:00,D
3618.0_1_B1,95 AVE-90 ST,,20d 14:45:00,,53.53239598,-113.4645996,STRATHEARN,1.0,neighbourhood,0.395,10d 06:00:00,D
3646.0_1_B1,58 ST & YOUVILLE DR EAST TO POLICE STATI,,20d 14:45:00,,53.46235135,-113.4255351,TAWA,1.0,neighbourhood,3.52,10d 06:00:00,D
3647.0_1_B1,55 ST-BTWN 28 AVE-25 AVE,,20d 14:45:00,,53.45759036,-113.4246402,MILL WOODS TOWN CENTRE,1.0,neighbourhood,1.065,10d 06:00:00,D
3666.0_1_B1,North of Edwards Drive SW & East of 91 St SW,,20d 14:45:00,,53.43105561,-113.4669521,ELLERSLIE,1.0,neighbourhood,0.2105,10d 06:00:00,D
3667.0_1_B1,East of 88 St SW & South of 6 Ave SW,,20d 14:45:00,,53.42618572,-113.466953,ELLERSLIE,1.0,neighbourhood,0.2595,10d 06:00:00,D
3705.0_1_B1,Ellerslie Road & 91 St SW,,20d 14:45:00,,53.42400853,-113.4711774,SUMMERSIDE,1.0,neighbourhood,0.3,10d 06:00:00,D
3706.0_1_B1,S/S Ellerslie Road: Parsons Rd - 91 St,,20d 14:45:00,,53.42491500000001,-113.4765264,ELLERSLIE INDUSTRIAL,1.0,roadway,0.225,10d 06:00:00,D
3707.0_1_B1,S/S Ellerslie Road: 91 St - 78 St,,20d 14:45:00,,53.42474573,-113.4597029,SUMMERSIDE,1.0,roadway,0.5,10d 06:00:00,D
3846.0_1_B1,BTWN MILLBOURNE RD E-66 ST,,20d 14:45:00,,53.47997797,-113.4441735,MICHAELS PARK,1.0,neighbourhood,0.1815,10d 06:00:00,D
3897.0_1_B1,WEST OF 23 ST: 38 AVE - 37A AVE,,20d 14:45:00,,53.4739436,-113.3811523,WILD ROSE,1.0,neighbourhood,1.0235,10d 06:00:00,D
3907.0_1_B1,W/S & C 34 St: 38 Ave South to Ravine,,20d 14:45:00,,53.46893081,-113.3939601,KINISKI GARDENS,1.0,roadway,0.6725,10d 06:00:00,D
3921.0_1_B1,EAST SIDE/C 66 ST: 38 AVE-WHITEMUD DRIVE,,20d 14:45:00,,53.47947008,-113.44126740000002,MILL WOODS GOLF COURSE,1.0,roadway,0.65,10d 06:00:00,D
3951.0_1_B1,W/S 34 ST: WHITEMUD DR - 38 AVE,,20d 14:45:00,,53.4802683,-113.3939614,KINISKI GARDENS,1.0,roadway,0.5,10d 06:00:00,D
3958.0_1_B1,80 ST-S OF 101 AVE,,20d 14:45:00,,53.53927859,-113.4508733,FOREST HEIGHTS,1.0,neighbourhood,1.0,10d 06:00:00,D
3959.0_1_B1,E/S & C 50 ST: 92 AVE - 101 AVE,,20d 14:45:00,,53.53249873,-113.4183825,EASTGATE BUSINESS PARK,1.0,neighbourhood,1.025,10d 06:00:00,D
3974.0_1_B1,17 ST-66 AVE,,20d 14:45:00,,53.50154929,-113.3675824,SOUTHEAST INDUSTRIAL,1.0,neighbourhood,4.631,10d 06:00:00,D
3977.0_1_B1,WEST SIDE 50 ST BTWN 38-40 AVE,,20d 14:45:00,,53.4731319,-113.4160265,GREENVIEW,1.0,roadway,0.2,10d 06:00:00,D
3996.0_1_B1,MILLBOURNE RD E-LEE RIDGE RD,,20d 14:45:00,,53.47100097,-113.4468918,LEE RIDGE,1.0,neighbourhood,2.5,10d 06:00:00,D
4010.0_1_B1,N/S & C 90 AVE: 75 ST - 85 ST,,20d 14:45:00,,53.52534617,-113.4499205,IDYLWYLDE,1.0,neighbourhood,0.2785,10d 06:00:00,D
4011.0_1_B1,67A ST-93A AVE,,20d 14:45:00,,53.53125177,-113.4270686,OTTEWELL,1.0,neighbourhood,5.5,10d 06:00:00,D
4013.0_1_B1,67 ST - 6 AVE SW,,20d 14:45:00,,53.42720319,-113.447899,ELLERSLIE,1.0,neighbourhood,1.5,10d 06:00:00,D
4034.0_1_B1,EAST SIDE/C 50 ST 38 - 40 AVE,,20d 14:45:00,,53.47302522,-113.4155722,MINCHAU,1.0,roadway,0.282,10d 06:00:00,D
4035.0_1_B1,79 AVE-87 ST,,20d 14:45:00,,53.51411138,-113.4595635,GREENVIEW,1.0,neighbourhood,1.1275,10d 06:00:00,D
4043.0_1_B1,79 ST-94 AVE,,20d 14:45:00,,53.53148454,-113.4508368,PAPASCHASE INDUSTRIAL,1.0,neighbourhood,2.6645,10d 06:00:00,D
4045.0_1_B1,17 Ave-18A Ave & 48 St-Mill Woods Road East,,20d 14:45:00,,53.44749477,-113.4080485,OTTEWELL,1.0,neighbourhood,5.2235,10d 06:00:00,D
4048.0_1_B1,1888 - 37 ST,,20d 14:45:00,,53.44873644,-113.4006682,DALY GROVE,1.0,neighbourhood,2.456,10d 06:00:00,D
4081.0_1_B1,SOUTH SIDE&C 23 AVE-BTWN 85 ST-MILLWOO,,20d 14:45:00,,53.45243671,-113.4541011,SATOO,1.0,roadway,0.535,10d 06:00:00,D
4087.0_1_B1,91 ST BTWN 51 & 54 AVE,,20d 14:45:00,,53.48984947,-113.46703159999998,CORONET INDUSTRIAL,1.0,roadway,0.4,10d 06:00:00,D
4122.0_1_B1,43A AVE: 27 - 30 ST,,20d 14:45:00,,53.47978351,-113.3847698,LARKSPUR,1.0,neighbourhood,4.77,10d 06:00:00,D
4123.0_1_B1,91 ST-86 AVE,,20d 14:45:00,,53.5227385,-113.4689726,BONNIE DOON,1.0,neighbourhood,0.17600000000000002,10d 06:00:00,D
4165.0_1_B1,23 ST & 37A AVE,,20d 14:45:00,,53.47135276,-113.3787691,WILD ROSE,1.0,neighbourhood,2.3575,10d 06:00:00,D
4177.0_1_B1,Millbourned Road West & 40 Ave,,20d 14:45:00,,53.47576909,-113.4545088,TWEDDLE PLACE,1.0,neighbourhood,1.0415,10d 06:00:00,D
4186.0_1_B1,JAMHA ROAD & JACKSON ROAD,,20d 14:45:00,,53.48343111,-113.40725790000002,JACKSON HEIGHTS,1.0,neighbourhood,1.273,10d 06:00:00,D
4198.0_1_B1,79 ST-98 AVE,,20d 14:45:00,,53.53804707,-113.4470586,FOREST HEIGHTS,1.0,neighbourhood,1.035,10d 06:00:00,D
4204.0_1_B1,SOUTH SIDE/C 34 AVE-BTWN-66-50 ST,,20d 14:45:00,,53.46524425,-113.4282146,TAWA,1.0,roadway,0.5,10d 06:00:00,D
4259.0_1_B1,44 ST-39 AVE,,20d 14:45:00,,53.47452958,-113.4056587,KINISKI GARDENS,1.0,neighbourhood,0.2085,10d 06:00:00,D
4260.0_1_B1,W/S MILL WOODS RD EAST: 23 AVE - 34 AVE,,20d 14:45:00,,53.4598939,-113.4075201,WEINLOS,1.0,roadway,0.621,10d 06:00:00,D
4261.0_1_B1,54 ST & 107A AVE,,20d 14:45:00,,53.55571284,-113.4235434,CAPILANO,1.0,neighbourhood,2.5,10d 06:00:00,D
4262.0_1_B1,WEST SIDE 50 ST-82-90 AVE,,20d 14:45:00,,53.52051234,-113.4190959,OTTEWELL,1.0,neighbourhood,0.332,10d 06:00:00,D
4267.0_1_B1,37 ST-33 AVE,,20d 14:45:00,,53.46154834,-113.4005705,BISSET,1.0,neighbourhood,3.746,10d 06:00:00,D
4294.0_1_B1,48 ST & 28 AVE,,20d 14:45:00,,53.46097016,-113.4141569,WEINLOS,1.0,neighbourhood,3.0135,10d 06:00:00,D
